clade_name	PD_1P_profile	PD_2P_profile	PD_3P_profile	PD_4P_profile	PD_5P_profile	PD_6P_profile	PD_7P_profile	PD_8P_profile	PD_9P_profile	PD_10P_profile	PD_11P_profile	PD_12P_profile	PD_13P_profile	PD_14P_profile	PD_15P_profile	PD_16P_profile	PD_25P_profile	PD_26P_profile	PD_27P_profile	PD_28P_profile	PD_29P_profile	PD_30P_profile	PD_31P_profile	PD_32P_profile	PD_33P_profile	PD_34P_profile	PD_35P_profile	PD_36P_profile	PD_38P_profile	PD_39P_profile	PD_40P_profile	PD_41P_profile	PD_42P_profile	PD_43P_profile	PD_44P_profile	PD_45P_profile	PD_46P_profile	PD_47P_profile	PD_48P_profile	PD_50P_profile	PD_51P_profile	PD_52P_profile	PD_53P_profile	PD_54P_profile	PD_55P_profile	PD_56P_profile	PD_57P_profile	PD_58P_profile	PD_59P_profile	PD_60P_profile	PD_63P_profile	PD_64P_profile	PD_65P_profile	PD_66P_profile	PD_70P_profile	PD_73P_profile	PD_74P_profile	PD_75P_profile	PD_76P_profile	PD_77P_profile	PD_78P_profile	PD_79S_profile	PD_81P_profile	PD_82P_profile	PD_83P_profile	PD_84P_profile	PD_100P_profile	PD_104P_profile	PD_105P_profile	PD_107P_profile	PD_108S_profile	PD_109S_profile	PD_110S_profile	PD_111P_profile	PD_112S_profile	PD_113P_profile	PD_114P_profile	PD_115S_profile	PD_116P_profile	PD_117_profile	PD_118_profile	PD_119P_profile	PD_120S_profile	PD_121S_profile	PD_122S_profile	PD_123P_profile	PD_126P_profile	PD_127S_profile	PD_128S_profile	PD_129P_profile	PD_130S_profile	PD_131P_profile	PD_134S_profile	PD_137P_profile	PD_138S_profile	PD_140S_profile	PD_141P_profile	PD_142S_profile	PD_145P_profile	PD_146S_profile	PD_147_profile	PD_148P_profile	PD_149S_profile	PD_150P_profile	PD_151S_profile	PD_152P_profile	PD_153S_profile	PD_156P_profile	PD_157S_profile	PD_158P_profile	PD_159S_profile	PD_160P_profile	PD_161S_profile	PD_162P_profile	PD_163S_profile	PD_164P_profile	PD_165S_profile	PD_166_profile	PD_167P_profile	PD_169P_profile	PD_170S_profile	PD_171P_profile	PD_172S_profile	PD_173P_profile	PD_174S_profile	PD_175P_profile	PD_176S_profile	PD_177P_profile	PD_178S_profile	PD_179P_profile	PD_180S_profile	PD_181P_profile	PD_182S_profile	PD_183P_profile	PD_184S_profile	PD_188S_profile	PD_189P_profile	PD_190S_profile	PD_191P_profile	PD_192S_profile	PD_193P_profile	PD_194S_profile	PD_195_profile	PD_196_profile	PD_197_profile	PD_198_profile	PD_199P_profile	PD_200S_profile	PD_203_profile	PD_204_profile	PD_205P_profile	PD_206S_profile	PD_207P_profile	PD_208S_profile	PD_209P_profile	PD_210S_profile	PD_211P_profile	PD_212S_profile	PD_213S_profile	PD_214S_profile	PD_215S_profile	PD_216S_profile	PD_217P_profile	PD_218S_profile	PD_221P_profile	PD_222S_profile	PD_223P_profile	PD_224S_profile	PD_225P_profile	PD_226S_profile	PD_227P_profile	PD_228S_profile	PD_229P_profile	PD_230S_profile	PD_231P_profile	PD_232S_profile	sum	count	sample number	prevalence filter	passed?	mean_relative_abundance	passed 2nd?	keep?
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	0	39070	0	50665	90916	19990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27472	0	0	0	0	0	0	0	0	0	0	0	0	52994	0	0	51122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48616	0	16434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43471	0	0	0	0	0	0	0	0	0	0	299869	0	0	61492	0	0	0	0	0	0	0	0	0	0	46834	0	0	0	0	0	0	22322	0	0	0	0	0	0	0	0	0	15190	0	0	0	0	0	0	15205	0	0	26428	0	0	0	0	0	0	1005735	18	176	0.1	yes	0.000849732	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercoripullorum	1009162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009162	1	176	0.1	no	0.000852627	yes	yes
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp002319965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46436	43239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14555	0	0	1014241	4	176	0.1	no	0.000856918	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900539115	0	9289	0	0	0	0	0	0	0	10006	0	0	0	53871	0	15253	0	0	0	0	0	16032	0	43142	15161	0	0	0	0	0	0	0	0	0	10190	0	0	8644	0	0	0	0	0	0	0	17885	0	0	0	0	10441	26429	0	0	0	0	0	20768	0	14371	0	15276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10436	0	0	0	0	0	0	0	31499	0	0	0	0	0	0	0	0	0	0	10414	0	0	10357	0	0	0	0	0	0	0	0	32114	0	0	0	0	0	0	0	17691	22911	39517	10415	15560	27866	0	0	0	81030	0	0	0	0	0	9389	0	0	0	0	0	0	0	0	0	0	11312	0	44563	0	10221	0	64683	0	0	0	189004	0	0	69317	0	0	0	0	0	0	20700	0	0	0	0	0	0	0	0	0	0	1015757	35	176	0.1	yes	0.000858199	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp900543415	10649	0	0	0	0	0	0	0	0	0	0	0	115339	10176	9279	0	27529	0	0	0	0	0	0	0	0	0	0	0	52023	0	214882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33191	0	56005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13084	0	0	0	0	0	0	38925	0	0	25843	0	10945	8471	0	15253	0	0	15770	10818	74378	24326	0	98629	0	0	14440	0	0	8396	0	0	0	0	0	0	0	11655	0	0	0	0	0	0	0	15364	0	0	0	0	0	0	0	0	11973	0	0	0	0	0	0	0	0	15023	0	0	0	0	0	0	12305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11342	0	0	0	0	38733	0	0	11836	0	0	1016582	30	176	0.1	yes	0.000858896	yes	yes
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp018379785	0	0	0	0	0	16758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21761	0	0	66276	0	0	0	0	15224	16301	23690	0	0	0	0	0	0	0	0	0	0	0	0	15507	0	0	40303	0	0	0	0	0	0	78047	0	0	0	0	0	0	33383	0	0	0	0	0	86653	30838	0	0	52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41052	0	0	0	60395	0	0	0	0	0	49305	0	0	0	16280	42803	0	0	62614	61254	12627	16899	0	0	0	0	0	0	0	0	44682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25819	54754	0	0	0	0	0	0	0	0	0	0	1024190	26	176	0.1	yes	0.000865324	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900757195	0	0	0	0	0	19623	0	0	0	0	0	0	0	23623	0	0	0	0	0	0	46643	0	0	0	0	0	0	0	0	13975	0	0	0	0	0	41064	0	0	0	0	0	0	0	0	0	0	12267	0	0	0	0	0	0	0	76967	0	0	0	0	0	0	0	0	0	0	0	23813	0	0	0	0	0	0	29380	0	0	0	0	0	0	0	0	0	0	0	0	69814	0	0	0	0	0	0	0	0	0	0	0	44004	0	0	0	0	14408	0	0	0	0	0	0	0	0	0	0	0	0	111396	0	53603	0	0	0	0	0	0	0	0	12941	0	0	0	0	0	0	0	0	191023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182936	0	0	0	0	0	0	0	59765	0	1027245	18	176	0.1	yes	0.000867905	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	0	0	0	14423	12219	10529	0	0	0	21217	0	0	0	0	0	12327	0	0	28009	0	12241	0	0	11683	48389	0	0	0	0	0	0	0	0	0	18709	0	0	0	0	0	0	0	0	0	0	0	0	19328	0	0	0	12012	22986	0	0	11364	16295	23001	0	84268	9782	0	0	0	0	35083	23742	15921	0	0	0	0	9316	10875	0	0	0	0	0	0	15436	17085	10760	19665	0	0	0	0	0	0	0	0	0	24613	0	0	0	0	0	11732	0	0	9469	0	0	0	20720	0	0	0	0	0	0	0	0	0	12034	13589	0	0	0	9908	10069	0	0	0	15956	0	0	0	0	0	0	92111	0	0	81916	0	0	0	14282	0	0	0	0	0	0	36148	0	0	0	0	0	0	0	16905	0	0	13897	19860	0	0	0	0	0	0	70584	0	0	0	0	10238	0	0	0	0	1030696	45	176	0.1	yes	0.000870821	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34442	0	0	0	0	0	20014	0	0	0	76577	70566	0	0	64663	7008	0	39983	0	0	71659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7307	0	0	0	0	0	0	0	0	0	0	0	0	0	38167	0	0	0	0	0	0	0	0	0	0	0	0	46549	0	0	0	0	0	0	0	0	0	0	62610	0	0	0	0	0	0	0	0	55201	62222	0	56107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69816	30033	0	0	0	0	0	10417	0	148122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031209	20	176	0.1	yes	0.000871255	yes	yes
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	0	0	0	14053	0	0	0	0	0	0	0	0	0	0	0	0	10572	0	0	11430	0	0	0	0	23463	0	0	0	0	0	0	0	0	10360	0	0	0	0	0	0	0	0	18430	0	0	8101	0	0	0	0	0	0	0	0	0	11037	0	9505	0	0	0	0	0	0	0	0	9886	0	0	0	0	0	0	0	0	0	0	0	0	11801	0	16372	0	0	0	0	0	0	0	0	0	0	0	7534	0	0	8709	7689	74615	12601	0	0	0	0	0	0	0	0	0	0	0	0	0	52492	113392	0	0	0	0	0	19974	19512	30966	0	0	127055	24747	0	0	0	0	0	0	0	0	0	0	0	0	0	239088	0	29502	0	7595	18112	0	26347	0	0	8421	18973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24629	7081	0	0	0	0	1034044	33	176	0.1	yes	0.00087365	yes	yes
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp934162325	0	148011	0	0	5291	0	0	0	0	10141	0	0	0	0	0	24224	0	0	202507	0	63120	10457	0	44989	0	0	0	0	0	55204	0	0	0	24389	0	0	0	0	0	0	0	5502	0	0	0	0	0	0	0	0	0	5846	20375	0	0	0	0	0	0	13105	20673	4795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7333	0	0	0	0	0	12106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12261	0	0	0	227009	0	0	9816	5067	0	0	0	0	0	0	0	0	0	12985	0	0	0	0	42361	0	0	0	0	38082	17752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043401	26	176	0.1	yes	0.000881555	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A schinkii_B	0	0	0	0	0	0	0	0	0	0	12249	0	0	0	0	0	0	0	0	0	0	0	13018	0	30048	0	10852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61076	0	11819	0	0	121301	0	0	0	0	9737	0	0	0	316022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11688	9365	0	0	0	10540	0	12601	0	0	0	142198	0	13200	0	0	0	0	0	16686	0	0	0	17367	0	0	0	0	0	17356	0	0	0	0	0	0	0	0	56473	0	0	0	19194	0	0	82843	12278	0	0	0	0	0	0	0	1051069	24	176	0.1	yes	0.000888034	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	25044	0	0	0	16680	0	0	37509	0	0	0	0	0	0	0	27016	0	0	12805	0	10134	0	0	0	23328	0	0	0	0	14875	0	31905	21262	13837	11550	15040	0	37944	16274	0	0	9733	0	0	0	0	0	0	20735	13183	0	0	21011	0	0	0	0	0	0	10122	0	0	0	0	0	13091	23137	0	10205	0	15997	0	0	0	0	0	0	0	0	16735	0	0	0	0	25239	0	41602	0	0	0	0	43445	0	0	0	15504	13258	9315	50659	0	19160	0	0	0	0	0	0	10487	0	12328	0	0	0	0	0	22265	11906	0	14680	0	0	0	0	0	0	16897	12641	0	0	0	0	17435	0	24421	0	0	19253	17306	0	0	0	11339	0	0	0	15611	0	0	0	0	0	0	12145	10200	34848	10592	0	0	13803	0	14097	0	0	0	23796	15060	0	0	18600	0	0	0	0	0	0	12062	1059106	56	176	0.1	yes	0.000894824	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia celeris	0	0	0	0	0	0	69003	35108	53055	0	0	0	24607	21247	0	0	0	0	0	0	0	0	0	20819	0	0	0	0	0	0	57458	0	0	0	0	0	0	0	21422	0	24372	0	0	0	0	0	0	0	22773	0	19549	0	0	0	21930	0	0	0	52612	0	0	0	0	0	0	0	0	0	20429	0	0	0	0	22035	0	22120	0	0	0	0	0	0	0	0	0	0	29946	0	0	0	0	157064	0	0	0	0	18762	22176	25570	0	0	25142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21835	0	45159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45848	0	70172	28000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20496	0	47791	0	0	0	1066500	29	176	0.1	yes	0.000901071	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	0	0	0	0	0	0	0	0	0	21057	17720	0	0	21524	0	11005	0	0	0	0	55608	0	0	0	0	14169	0	0	0	17919	0	0	0	22217	0	20824	21305	0	16307	0	0	16198	14849	12902	0	26284	0	0	0	0	12070	0	27248	0	0	0	0	0	0	23877	0	12690	0	0	0	0	14356	0	0	0	0	0	0	0	0	0	0	0	0	24199	0	11676	0	93949	0	0	63179	0	16332	0	0	0	0	11679	0	13949	0	0	21424	0	0	0	60462	32489	15967	0	0	0	0	0	0	12043	0	0	0	0	0	13095	0	0	16671	0	0	59045	0	0	13531	0	0	0	16322	12810	0	0	0	0	0	15722	0	0	0	10530	13108	0	12910	10022	0	9475	13843	15451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10973	0	12906	0	0	0	23898	0	0	0	0	13357	1071146	50	176	0.1	yes	0.000904997	yes	yes
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	22628	14195	0	16940	0	0	0	0	0	8247	0	0	0	0	0	92551	0	0	0	0	8645	0	0	0	0	0	0	0	0	16854	0	0	41087	0	0	88364	9499	0	0	0	0	0	12241	0	0	0	0	0	0	0	0	0	0	0	0	0	23319	0	0	72610	0	0	0	0	0	10284	0	0	0	0	45791	0	0	0	0	0	0	0	0	0	0	40773	15911	0	0	0	0	0	0	0	0	0	0	0	0	52597	0	0	0	0	0	0	0	0	0	0	0	0	0	28174	8896	37423	0	17506	17240	0	0	0	0	19487	9773	17396	0	0	0	0	0	0	0	0	0	19024	0	0	10468	0	55834	50393	0	0	0	0	23033	0	0	0	0	0	41168	0	0	10802	0	0	0	6198	0	0	0	15045	0	0	0	0	10937	16580	10241	10720	0	0	21872	20682	0	0	0	0	1071428	41	176	0.1	yes	0.000905235	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatavimonas;s__Scatavimonas merdipullorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029076	0	1074300	2	176	0.1	no	0.000907662	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A ammoniilytica	0	10977	0	13131	20267	12083	0	0	0	11690	0	0	12382	13811	0	13263	0	0	16448	0	0	0	0	9151	0	0	15947	0	11045	13281	0	0	11274	0	17771	0	0	0	20004	0	0	0	12952	0	10989	12213	0	16834	11135	17729	0	12058	19075	12682	22683	0	13023	13777	0	0	13998	14300	0	0	0	0	0	0	0	0	0	0	0	9977	0	0	0	0	10717	9890	11988	0	9839	0	0	0	0	0	11281	0	0	0	0	0	0	21864	0	0	32864	11549	11220	0	0	0	0	0	0	0	10143	0	0	0	0	0	0	11042	0	13414	0	11112	9207	9941	11587	10532	18768	10142	10781	0	12703	0	12361	94462	0	14095	12992	9954	10550	14223	0	0	0	13070	20665	0	10816	0	0	0	29547	10524	0	0	0	0	10431	0	0	0	0	8569	0	0	0	0	24439	12434	30259	0	0	0	0	10802	10734	0	11894	10015	1089370	73	176	0.1	yes	0.000920394	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003507395	0	0	0	0	0	15306	0	0	0	22261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400914	0	0	0	15843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118788	0	21376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31048	0	0	0	0	0	5658	0	0	74558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12408	0	0	340467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25409	0	0	0	0	0	0	0	0	0	6248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090284	13	176	0.1	no	0.000921166	yes	yes
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas paravirosa	15632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21496	0	16554	0	0	32990	16865	0	0	0	0	0	0	22106	0	16548	0	0	20587	0	0	0	0	0	0	42638	0	0	0	38691	0	14911	0	0	17353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20403	0	0	0	0	25748	18685	0	13417	16851	0	0	0	0	31994	0	0	0	0	28184	0	14792	0	0	32345	0	0	0	0	0	0	17388	0	19800	0	0	0	0	0	0	0	0	0	0	0	0	30141	29029	29364	32988	0	0	21775	16420	19462	23704	0	0	63169	27837	0	0	0	30349	0	0	0	0	18342	0	0	0	0	21361	16340	0	0	26980	17464	0	0	18001	0	0	0	17192	0	18131	0	0	0	32217	0	0	0	0	0	0	0	0	0	0	0	16726	27323	0	0	0	24843	1095136	46	176	0.1	yes	0.000925266	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003534295	0	54343	0	0	53869	0	0	0	0	29604	0	0	0	0	0	50778	0	0	14233	5667	0	7493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22014	16697	0	0	12846	0	0	0	240886	0	0	201324	0	0	0	0	0	0	21537	0	0	0	0	0	75547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72484	0	19898	0	0	0	0	0	11180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55862	0	0	0	104167	0	22581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11149	0	0	0	0	1104159	21	176	0.1	yes	0.000932889	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum hominis	0	9743	24078	0	0	0	0	0	0	0	0	0	0	0	0	9869	0	0	11678	0	0	15404	0	11073	9228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10961	10308	0	0	12152	71785	0	0	0	0	15759	0	0	0	11958	0	10939	0	0	9351	0	0	24681	0	0	0	21088	0	0	0	58860	0	0	0	0	0	0	51938	0	9325	0	8391	0	0	0	0	0	10320	0	31637	0	27094	50016	0	0	0	0	0	21018	30964	0	0	0	24762	0	0	0	0	0	19998	8689	0	23762	0	0	0	18141	0	0	17203	24511	23241	0	0	0	18305	31220	60555	19875	0	0	0	0	71920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21908	0	41538	0	0	0	10176	13674	0	0	54140	0	0	0	0	18461	0	0	1111697	46	176	0.1	yes	0.000939258	yes	yes
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp025992895	0	0	188797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8380	0	0	0	0	0	0	0	68548	0	0	113052	0	0	0	0	0	53087	0	0	0	0	0	0	0	0	0	0	85661	0	0	0	0	0	0	0	0	0	0	0	0	0	94101	0	87756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56366	0	0	0	0	0	147211	0	0	0	0	0	0	0	0	0	1134490	13	176	0.1	no	0.000958515	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	0	16393	0	0	22314	9756	0	0	0	14672	13911	0	0	14896	0	0	0	0	0	0	0	0	0	0	64904	11982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23597	0	0	0	0	0	0	0	0	16994	21495	14337	0	0	0	0	0	0	16788	0	0	0	0	0	40944	17774	0	0	0	11682	19774	0	17143	0	0	0	0	9094	15003	16905	11407	28277	0	19840	0	27753	0	11335	0	0	0	0	14390	0	0	0	0	0	15384	0	0	20261	0	0	0	16943	0	0	0	0	0	0	0	0	12063	11430	0	0	193647	26037	11588	38981	0	95388	0	0	0	17100	0	0	12795	0	0	0	10238	10788	13577	0	0	0	0	9306	0	0	0	0	12002	17024	0	0	0	0	0	0	13863	0	0	14823	12337	0	0	0	0	0	0	43891	0	0	0	0	14789	0	0	0	0	1167615	50	176	0.1	yes	0.000986502	yes	yes
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	0	0	7607	10438	0	8419	0	8053	0	0	11024	0	0	0	0	0	0	0	8290	0	7502	7113	13726	0	10731	0	0	0	9728	0	54781	7957	0	0	20561	8192	12394	0	0	12426	0	0	0	0	0	19771	0	0	7947	58696	9049	8617	0	0	0	11649	0	0	0	0	0	20138	0	26676	0	8968	22883	8726	17112	0	57930	0	21223	0	0	0	0	0	9446	13138	0	0	14515	8125	38996	0	0	0	0	0	0	0	0	7950	0	9058	0	0	46146	0	9380	0	0	0	20876	0	0	9694	20056	0	0	11563	0	11323	21688	6529	7668	10631	0	9322	11335	0	7497	7833	0	0	0	0	7806	0	0	10444	0	136964	0	8868	0	0	0	0	8235	0	0	0	40523	0	0	0	0	7785	0	11273	0	0	9443	13962	0	0	0	7775	23304	0	0	0	0	12453	0	0	23277	10896	0	7134	0	0	0	0	1171238	69	176	0.1	yes	0.000989563	yes	yes
