clade_name	clade_taxid	PD_1P_profile	PD_2P_profile	PD_3P_profile	PD_4P_profile	PD_5P_profile	PD_6P_profile	PD_7P_profile	PD_8P_profile	PD_9P_profile	PD_10P_profile	PD_11P_profile	PD_12P_profile	PD_13P_profile	PD_14P_profile	PD_15P_profile	PD_16P_profile	PD_25P_profile	PD_26P_profile	PD_27P_profile	PD_28P_profile	PD_29P_profile	PD_30P_profile	PD_31P_profile	PD_32P_profile	PD_33P_profile	PD_34P_profile	PD_35P_profile	PD_36P_profile	PD_38P_profile	PD_39P_profile	PD_40P_profile	PD_41P_profile	PD_42P_profile	PD_43P_profile	PD_44P_profile	PD_45P_profile	PD_46P_profile	PD_47P_profile	PD_48P_profile	PD_50P_profile	PD_51P_profile	PD_52P_profile	PD_53P_profile	PD_54P_profile	PD_55P_profile	PD_56P_profile	PD_57P_profile	PD_58P_profile	PD_59P_profile	PD_60P_profile	PD_63P_profile	PD_64P_profile	PD_65P_profile	PD_66P_profile	PD_70P_profile	PD_73P_profile	PD_74P_profile	PD_75P_profile	PD_76P_profile	PD_77P_profile	PD_78P_profile	PD_79S_profile	PD_81P_profile	PD_82P_profile	PD_83P_profile	PD_84P_profile	PD_100P_profile	PD_104P_profile	PD_105P_profile	PD_107P_profile	PD_108S_profile	PD_109S_profile	PD_110S_profile	PD_111P_profile	PD_112S_profile	PD_113P_profile	PD_114P_profile	PD_115S_profile	PD_116P_profile	PD_117_profile	PD_118_profile	PD_119P_profile	PD_120S_profile	PD_121S_profile	PD_122S_profile	PD_123P_profile	PD_126P_profile	PD_127S_profile	PD_128S_profile	PD_129P_profile	PD_130S_profile	PD_131P_profile	PD_134S_profile	PD_137P_profile	PD_138S_profile	PD_140S_profile	PD_141P_profile	PD_142S_profile	PD_145P_profile	PD_146S_profile	PD_147_profile	PD_148P_profile	PD_149S_profile	PD_150P_profile	PD_151S_profile	PD_152P_profile	PD_153S_profile	PD_156P_profile	PD_157S_profile	PD_158P_profile	PD_159S_profile	PD_160P_profile	PD_161S_profile	PD_162P_profile	PD_163S_profile	PD_164P_profile	PD_165S_profile	PD_166_profile	PD_167P_profile	PD_169P_profile	PD_170S_profile	PD_171P_profile	PD_172S_profile	PD_173P_profile	PD_174S_profile	PD_175P_profile	PD_176S_profile	PD_177P_profile	PD_178S_profile	PD_179P_profile	PD_180S_profile	PD_181P_profile	PD_182S_profile	PD_183P_profile	PD_184S_profile	PD_188S_profile	PD_189P_profile	PD_190S_profile	PD_191P_profile	PD_192S_profile	PD_193P_profile	PD_194S_profile	PD_195_profile	PD_196_profile	PD_197_profile	PD_198_profile	PD_199P_profile	PD_200S_profile	PD_203_profile	PD_204_profile	PD_205P_profile	PD_206S_profile	PD_207P_profile	PD_208S_profile	PD_209P_profile	PD_210S_profile	PD_211P_profile	PD_212S_profile	PD_213S_profile	PD_214S_profile	PD_215S_profile	PD_216S_profile	PD_217P_profile	PD_218S_profile	PD_221P_profile	PD_222S_profile	PD_223P_profile	PD_224S_profile	PD_225P_profile	PD_226S_profile	PD_227P_profile	PD_228S_profile	PD_229P_profile	PD_230S_profile	PD_231P_profile	PD_232S_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9787|s__GGB9787_SGB15410	2|1239|186801|186802|216572||	0	0	0	0	0.019453	0	0	0	0	0	0	0	0	0	0	0.013254	0	0	0	0	0	0	0	0	0.020909	0	0	0	0	0	0	0.01989	0	0	0.031315	0	0	0	0	0	0	0	0	0	0	0.042368	0	0	0	0.0978	0	0	0	0	0	0	0	0	0	0	0.09273	0.050269	0	0	0	0.04235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034091	0.0135	0	0	0	0	0	0.02135	0	0	0	0.01182	0	0	0	0	0	0	0	0.1887	0	0	0	0	0	0	0	0	0	0	0	0.025322	0.01446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02619	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9787|s__GGB9787_SGB15410|t__SGB15410	2|1239|186801|186802|216572|||	0	0	0	0	0.019453	0	0	0	0	0	0	0	0	0	0	0.013254	0	0	0	0	0	0	0	0	0.020909	0	0	0	0	0	0	0.01989	0	0	0.031315	0	0	0	0	0	0	0	0	0	0	0.042368	0	0	0	0.0978	0	0	0	0	0	0	0	0	0	0	0.09273	0.050269	0	0	0	0.04235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034091	0.0135	0	0	0	0	0	0.02135	0	0	0	0.01182	0	0	0	0	0	0	0	0.1887	0	0	0	0	0	0	0	0	0	0	0	0.025322	0.01446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02619	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9788	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0.08021	0	0	0	0	0	0.023232	0	0	0.013532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028525	0	0	0	0	0	0	0	0	0	0	0	0	0.16468	0	0.02288	0.08192	0	0	0	0	0	0	0	0	0.030037	0	0	0	0.01724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030163	0	0	0.003024	0	0.00613	0	0	0	0	0	0	0	0	0	0	0.001819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119752	0	0	0	0.143717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0.005367	0	0	0	0	0	0.03357	0	0	0	0	0	0	0	0	0.007134	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9788|s__GGB9788_SGB15411	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0.08021	0	0	0	0	0	0.023232	0	0	0.013532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028525	0	0	0	0	0	0	0	0	0	0	0	0	0.16468	0	0.02288	0.08192	0	0	0	0	0	0	0	0	0.030037	0	0	0	0.01724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030163	0	0	0.003024	0	0.00613	0	0	0	0	0	0	0	0	0	0	0.001819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119752	0	0	0	0.143717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0.005367	0	0	0	0	0	0.03357	0	0	0	0	0	0	0	0	0.007134	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9788|s__GGB9788_SGB15411|t__SGB15411	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0.08021	0	0	0	0	0	0.023232	0	0	0.013532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028525	0	0	0	0	0	0	0	0	0	0	0	0	0.16468	0	0.02288	0.08192	0	0	0	0	0	0	0	0	0.030037	0	0	0	0.01724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030163	0	0	0.003024	0	0.00613	0	0	0	0	0	0	0	0	0	0	0.001819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119752	0	0	0	0.143717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0.005367	0	0	0	0	0	0.03357	0	0	0	0	0	0	0	0	0.007134	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13493	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0.22634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062048	0	0	0	0	0	0	0.09894	0	0	0	0	0	0	0	0	0	0	0	0	0.50781	0	0	0	0	0	0.112426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192811	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13493|s__GGB13493_SGB15238	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0.22634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062048	0	0	0	0	0	0	0.09894	0	0	0	0	0	0	0	0	0	0	0	0	0.50781	0	0	0	0	0	0.112426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192811	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13493|s__GGB13493_SGB15238|t__SGB15238	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0.22634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062048	0	0	0	0	0	0	0.09894	0	0	0	0	0	0	0	0	0	0	0	0	0.50781	0	0	0	0	0	0.112426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192811	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13494	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13494|s__GGB13494_SGB74405	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB13494|s__GGB13494_SGB74405|t__SGB74405	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690	2|1239|186801|186802|216572|	0.04485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2991	0	0	0	0	0	0	0	0	0	0	0	0	0.016372	0	0	0	0	0	0	0.323077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024851	0	0.041175	0.225622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015732	0	0	0	0	0	0.018417	0	0	0	0	0	0	0	0	0	0	0.103019	0	0.00599	0	0	0	0.02071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042947	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690|s__GGB33690_SGB15045	2|1239|186801|186802|216572||	0.011664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2991	0	0	0	0	0	0	0	0	0	0	0	0	0.016372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011315	0	0.009986	0.050514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042947	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690|s__GGB33690_SGB15045|t__SGB15045	2|1239|186801|186802|216572|||	0.011664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2991	0	0	0	0	0	0	0	0	0	0	0	0	0.016372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011315	0	0.009986	0.050514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042947	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690|s__GGB33690_SGB15046	2|1239|186801|186802|216572||	0.033186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013536	0	0.031189	0.175108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018417	0	0	0	0	0	0	0	0	0	0	0.103019	0	0	0	0	0	0.02071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690|s__GGB33690_SGB15046|t__SGB15046	2|1239|186801|186802|216572|||	0.033186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013536	0	0.031189	0.175108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018417	0	0	0	0	0	0	0	0	0	0	0.103019	0	0	0	0	0	0.02071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0.03091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228|s__GGB34228_SGB53814	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0.03091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228|s__GGB34228_SGB53814|t__SGB53814	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0.03091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228|s__GGB34228_SGB72916	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228|s__GGB34228_SGB72916|t__SGB72916	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB36331	2|1239|186801|186802|216572|	0	0	0	0	1.236929	0	0	0	0	0.33881	0	0	1.520303	0	0.496639	0	1.12642	0	0	0	1.02931	0	0	1.060721	0	0	0.137978	0	1.353568	0	0	0	0	0	0	0	0	0	0	0	0.34629	0	0	0	0.662529	0	0	0	0	0	0.945283	0	0	0	0	0	0	0	0	0.20512	0	1.324743	0	0	0	0	0	0	0.824828	0	0	0	0	0.637257	0	0	0	0	0	0	0.334654	0	0	0	0	0	0	1.446164	0.432106	0	0	0	0	0	0.60097	0.578768	0	0.57797	0.80193	0.50216	0.291453	0	0	0	0	1.08064	0	0	0	0	0	0	0	0	0	0	0.737054	0.419618	0	0	0	0	0	0	0.49965	0.431848	0	0	0	0	0	1.078637	0	0	0	0.42434	0	0	0	0	0	0	0.806144	0	0	0	0	0	0	0	0	0	0	0	0	0.2262	0	0	0	0	0.216733	0	0	0	0.721371	0	0	0.068235	0.335931	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB36331|s__GGB36331_SGB15121	2|1239|186801|186802|216572||	0	0	0	0	1.236929	0	0	0	0	0.33881	0	0	1.520303	0	0.496639	0	1.12642	0	0	0	1.02931	0	0	1.060721	0	0	0.137978	0	1.353568	0	0	0	0	0	0	0	0	0	0	0	0.34629	0	0	0	0.662529	0	0	0	0	0	0.945283	0	0	0	0	0	0	0	0	0.20512	0	1.324743	0	0	0	0	0	0	0.824828	0	0	0	0	0.637257	0	0	0	0	0	0	0.334654	0	0	0	0	0	0	1.446164	0.432106	0	0	0	0	0	0.60097	0.578768	0	0.57797	0.80193	0.50216	0.291453	0	0	0	0	1.08064	0	0	0	0	0	0	0	0	0	0	0.737054	0.419618	0	0	0	0	0	0	0.49965	0.431848	0	0	0	0	0	1.078637	0	0	0	0.42434	0	0	0	0	0	0	0.806144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216733	0	0	0	0.721371	0	0	0.068235	0.335931	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB36331|s__GGB36331_SGB15121|t__SGB15121	2|1239|186801|186802|216572|||	0	0	0	0	1.236929	0	0	0	0	0.33881	0	0	1.520303	0	0.496639	0	1.12642	0	0	0	1.02931	0	0	1.060721	0	0	0.137978	0	1.353568	0	0	0	0	0	0	0	0	0	0	0	0.34629	0	0	0	0.662529	0	0	0	0	0	0.945283	0	0	0	0	0	0	0	0	0.20512	0	1.324743	0	0	0	0	0	0	0.824828	0	0	0	0	0.637257	0	0	0	0	0	0	0.334654	0	0	0	0	0	0	1.446164	0.432106	0	0	0	0	0	0.60097	0.578768	0	0.57797	0.80193	0.50216	0.291453	0	0	0	0	1.08064	0	0	0	0	0	0	0	0	0	0	0.737054	0.419618	0	0	0	0	0	0	0.49965	0.431848	0	0	0	0	0	1.078637	0	0	0	0.42434	0	0	0	0	0	0	0.806144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216733	0	0	0	0.721371	0	0	0.068235	0.335931	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB36331|s__GGB36331_SGB63183	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB36331|s__GGB36331_SGB63183|t__SGB63183	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
